indiv_id,trip_id,origin_taz,destination_taz,origin_departure_time,destination_arrival_time,travel_distance,origin_node,destination_node
58091,94048,1131,2323,2148,2201,3,1131,1171
21716,35762,1131,2332,639,659,10,15,1638
55423,89849,1131,2289,646,657,5,2404,749
85241,136860,1131,575,800,825,9,1131,1130
33457,54838,1131,2290,1524,1535,5,15,2290
58702,94981,1131,2281,1237,1301,16,1131,1818
51712,83961,1131,2289,921,932,5,15,2289
44035,71765,1131,2312,715,726,5,2404,2364
23649,38994,1131,2329,849,902,7,1131,114
47661,77435,1131,166,530,545,8,1131,155
78350,126078,1131,2323,1732,1745,3,1131,1170
40108,65546,1131,923,603,628,9,15,572
85328,136969,1131,2313,1955,2007,4,15,2313
6899,11260,1131,2313,744,756,4,2404,2313
58317,94428,1131,1790,943,1008,9,1131,627
58628,94897,1131,83,1652,1720,20,15,1817
65046,104947,1131,2287,1605,1616,4,15,1200
74928,120706,1131,2290,952,1003,5,15,2410
78444,126235,1131,153,1725,1746,10,1131,160
17396,28701,1131,2274,1005,1035,15,15,333
17402,28722,1131,2302,854,901,3,15,1180
69313,111581,1131,2287,810,821,4,2404,796
47421,77105,1131,2349,1304,1335,23,1131,1511
67971,109516,1131,2362,1325,1358,19,1131,409
14811,24265,1131,2329,1605,1618,7,2404,2329
39714,64777,1131,2322,1740,1748,3,2404,1137
62797,101400,1131,2362,2055,2128,19,2404,2079
85660,137498,1131,1787,1753,1818,9,15,589
684,1105,1131,2326,1233,1248,8,15,213
72845,117409,1131,2309,636,644,3,15,1760
33483,54876,1131,923,1332,1357,9,15,572
18364,30269,1131,2323,945,958,3,2404,1136
42174,68765,1131,671,958,1025,10,2404,751
80421,129229,1131,2326,1245,1300,8,15,433
54690,88655,1131,330,730,738,3,15,2202
59669,96450,1131,2291,1025,1039,5,2404,2291
55685,90289,1131,2259,731,754,9,15,450
63175,101974,1131,2362,722,755,19,1131,1111
9545,15659,1131,2326,809,824,8,15,433
28774,47120,1131,2352,1421,1508,26,1131,2126
94034,150120,1131,2326,1220,1235,8,1131,433
87478,140360,1131,2287,2224,2235,4,15,794
53164,86215,1131,2327,2059,2115,9,15,234
75003,120821,1131,2343,1332,1356,13,15,1132
73413,118348,1131,2287,1440,1451,4,2404,774
85657,137495,1131,1774,848,915,10,1131,1883
52817,85655,1131,2329,959,1012,7,15,2329
34682,56869,1131,2346,821,833,5,2404,1148
93842,149838,1131,2329,1104,1117,7,15,1112
61375,99078,1131,2329,1040,1053,7,15,1763
88797,142291,1131,2308,1244,1252,4,1131,2308
98283,156481,1131,2345,2309,2319,6,15,2345
53436,86644,1131,2290,713,724,5,1131,2290
86203,138425,1131,2329,850,903,7,15,216
27681,45351,1131,2330,536,554,10,15,571
74524,120097,1131,2301,1114,1124,3,2404,115
88970,142550,1131,2287,1305,1316,4,15,794
14657,24016,1131,2323,1652,1705,3,2404,1172
3891,6180,1131,2322,853,901,3,1131,1090
27184,44591,1131,2326,851,906,8,15,213
40902,66756,1131,2328,900,916,9,2404,2328
93310,148920,1131,2325,651,703,5,1131,1854
52058,84472,1131,2343,1459,1523,13,15,1132
58952,95352,1131,166,905,920,8,15,166
49544,80543,1131,2323,1413,1426,3,2404,1170
54263,87976,1131,545,1845,1911,9,1131,682
18445,30384,1131,2328,459,515,9,15,1107
61418,99124,1131,156,1134,1202,17,15,1133
39160,63882,1131,2296,759,812,7,2404,231
71923,115863,1131,2305,1006,1016,3,15,1356
10280,17048,1131,1774,913,940,10,15,1883
85245,136864,1131,671,1414,1441,10,1131,679
58670,94947,1131,2301,1552,1602,3,15,2301
93308,148918,1131,1788,1254,1319,8,2404,574
59143,95633,1131,2287,1316,1327,4,15,768
33072,54218,1131,2329,910,923,7,2404,216
98252,156426,1131,2345,1104,1114,6,15,2345
85022,136508,1131,2287,1635,1646,4,15,2287
14707,24113,1131,2334,2035,2047,6,1131,2406
98079,156169,1131,2316,1355,1407,6,1131,610
57896,93759,1131,2322,1216,1224,3,15,1090
76127,122517,1131,2329,829,842,7,2404,211
47107,76575,1131,86,1324,1350,19,1131,87
38084,62214,1131,2312,1405,1416,5,2404,451
84619,135822,1131,2340,940,1014,22,2404,2153
47109,76577,1131,2305,1838,1848,3,1131,2190
76958,123780,1131,2369,2240,2324,31,1131,237
45418,73873,1131,2289,1418,1429,5,1131,749
94551,150876,1131,2301,1119,1129,3,2404,1071
49156,79900,1131,2299,1105,1121,8,15,2181
25604,42012,1131,2345,1024,1034,6,1131,2345
686,1107,1131,2259,836,859,9,2404,760
32676,53630,1131,2329,949,1002,7,15,1115
81023,130233,1131,2288,933,943,4,2404,2211
38712,63216,1348,2250,829,843,4,873,380
84559,135744,1348,811,1305,1324,8,873,1956
74676,120322,1348,2412,1536,1601,12,868,1723
68533,110420,1348,851,1318,1341,10,1348,1799
54761,88776,1348,1131,726,753,12,1348,1131
15406,25315,1348,1790,511,520,3,868,552
58750,95046,1348,1461,1218,1230,3,873,1461
66865,107760,1348,2326,912,937,11,868,170
71745,115538,1352,2290,616,631,7,285,1323
44342,72207,1352,1790,1152,1158,3,1352,636
94843,151297,1352,86,723,752,19,867,1408
59762,96549,1352,2289,732,746,7,285,762
45417,73872,1352,1131,1329,1353,11,285,2404
79796,128316,1352,691,1457,1505,3,867,622
39569,64530,1358,691,1624,1632,3,1881,630
85360,137019,1358,2257,1507,1520,5,1358,1010
62928,101623,1358,2362,1307,1355,27,1358,409
92182,147365,1358,1051,1603,1610,3,1358,599
54936,89045,1358,98,452,507,6,1881,710
67786,109269,1358,810,1517,1529,6,2452,793
40515,66111,1358,1993,829,853,13,1358,1958
36107,59039,1358,492,544,600,7,1358,717
19611,32281,1358,2253,2021,2031,4,2452,369
35437,58021,1358,98,1051,1106,6,1358,348
25983,42672,1358,691,852,900,3,1358,630
11540,19069,1358,2159,1228,1236,3,2452,2159
2890,4520,1358,2286,956,1009,6,2452,731
73333,118221,1358,2254,1312,1322,5,2452,1911
61172,98750,1358,1998,637,656,11,2452,962
40752,66510,1358,2267,1142,1204,12,2452,1208
14643,23995,1360,1051,1423,1431,3,2095,565
66589,107318,1360,514,1458,1510,5,2095,1924
47530,77248,1360,2285,1034,1048,6,1615,506
23121,38150,1360,2272,1058,1115,7,530,1932
76871,123648,1360,514,815,827,5,2166,1924
14727,24151,1360,2263,1100,1114,5,530,1008
40260,65760,1360,1051,819,827,3,530,565
25166,41361,1360,331,924,937,5,1360,784
80860,129925,1360,2254,850,900,5,1476,2254
13109,21435,1360,2335,2053,2130,21,2094,1452
79631,128076,1360,691,1618,1628,3,1014,630
14863,24366,1360,2279,826,854,16,1014,1684
9522,15596,1360,923,856,905,3,1014,599
26467,43539,1360,2330,1050,1114,12,531,148
55476,89936,1360,2319,1738,1805,14,2095,2409
43407,70739,1461,2267,2050,2106,10,1461,266
65999,106426,1461,2329,1019,1034,7,1461,1122
56139,90952,1461,2346,1233,1259,11,1461,2405
9135,14921,1461,2391,1612,1806,69,1461,1438
75874,122129,1461,1997,1951,2006,7,1461,376
66147,106664,1461,1131,1326,1344,8,1461,2404
91102,145774,1461,2325,1633,1650,8,1461,2325
18731,30803,1461,492,1802,1813,4,1461,1872
8977,14645,1461,2299,1008,1018,4,1461,2180
87436,140305,1461,245,1416,1430,5,1461,214
69193,111395,1461,2297,1659,1711,5,1461,2297
67139,108176,1461,2293,1017,1027,4,1461,2293
24733,40721,1461,2362,1151,1234,24,1461,2460
14560,23848,1461,2329,1627,1642,7,1461,1117
93000,148495,1461,2275,546,601,8,1461,2131
50538,82047,1461,492,1400,1411,4,1461,1002
42129,68701,1461,2341,1809,1841,20,1461,1810
4905,7893,1461,1999,1152,1206,7,1461,2144
23228,38301,1461,2273,1401,1414,7,1461,267
76400,122913,1461,1997,1605,1620,7,1461,1897
24548,40437,1461,2389,1154,1231,24,1461,754
92061,147177,1461,2261,1114,1120,3,1461,510
98721,157075,1461,2329,1019,1034,7,1461,190
13375,21894,1461,2261,934,940,3,1461,489
31167,51173,1461,2286,2249,2257,3,1461,725
51203,83151,1461,2350,1508,1525,8,1461,2006
18347,30234,1461,2338,1903,1935,16,1461,1359
7158,11633,1461,2269,829,849,12,1461,1672
74586,120190,1461,2358,1954,2038,36,1461,1607
25855,42344,1461,815,1957,2007,5,1461,930
78448,126239,1461,2300,1315,1327,5,1461,809
60574,97764,1461,2320,2132,2150,11,1461,2077
79469,127814,1461,84,2314,2339,15,1461,1344
53789,87210,1461,2328,1303,1320,8,1461,1107
96213,153399,1461,2318,1452,1516,10,1461,1864
41941,68370,1461,2358,1917,2001,36,1461,183
80734,129717,1461,2267,1646,1702,10,1461,1570
86830,139433,1461,2326,929,945,7,1461,224
27247,44677,1461,2327,1026,1040,7,1461,2175
55653,90243,1461,327,1424,1438,6,1461,1015
78710,126630,1754,2257,825,837,5,1754,423
10698,17680,1754,1998,1417,1436,10,1754,2034
35863,58674,1754,815,746,801,6,109,2429
93837,149833,1754,2256,1612,1623,5,1884,685
22448,37027,1754,2358,2242,2331,37,109,1629
79576,127986,1754,2292,1259,1315,7,1754,2292
66299,106873,1754,2277,1339,1403,13,1754,1572
98917,157326,1757,851,1436,1453,9,2464,1796
56539,91594,1757,2291,629,642,5,1888,2291
19651,32331,1757,2262,625,637,5,2456,493
99426,158044,1757,2293,906,920,6,2464,386
43778,71347,1757,2382,2149,2234,28,2456,1639
11743,19391,1757,2328,1338,1359,10,1888,1105
33739,55340,1757,2287,1028,1042,6,1757,774
79686,128173,1757,1997,2114,2134,9,2462,1230
77887,125293,1757,2253,636,645,4,2456,2253
66083,106576,1757,2297,1152,1208,7,2464,2297
5426,8812,1757,2253,954,1003,4,1757,1913
12675,20804,1757,2267,928,949,12,2464,1583
81530,131011,1757,2264,1027,1036,4,2464,709
91957,147001,1757,2281,927,953,16,1888,2281
12645,20753,1757,2250,747,755,3,2462,380
53191,86260,1757,2287,2237,2251,6,2464,768
94875,151346,1757,2273,1721,1738,9,1757,294
18540,30502,1757,2290,1340,1354,6,2456,1323
72881,117460,1757,2262,931,943,5,2464,414
18257,30110,1757,2265,1635,1645,4,2462,2265
27787,45537,1757,2296,616,632,7,1757,231
49654,80719,1757,815,543,557,6,2456,2428
46973,76311,1757,2162,1453,1501,3,2464,1902
93982,150057,1757,2251,920,928,3,2464,647
13567,22246,1757,2163,923,931,3,2456,2163
23467,38696,1757,2272,1101,1115,7,1888,335
16829,27704,1757,2306,1253,1313,9,2464,1019
21049,34665,1758,2259,1749,1758,4,895,400
62047,100195,1758,1790,924,930,3,1758,52
9796,16148,1758,851,1605,1621,8,895,100
19670,32358,1758,2262,910,921,5,895,505
45905,74621,1758,1790,1318,1324,3,895,563
6112,9906,1758,2412,1219,1237,10,1758,1782
45995,74791,1758,2412,1135,1153,10,841,1785
51739,84013,1758,514,1027,1035,4,1758,779
93826,149811,1758,1787,1650,1656,3,1758,619
60119,97076,1758,1787,1356,1402,3,895,1787
75489,121548,1758,2250,827,835,3,1758,380
27583,45163,1768,514,1333,1343,4,882,514
21225,34928,1768,2250,1002,1010,3,818,328
32654,53597,1768,815,746,800,6,897,934
69641,112139,1768,2250,1307,1315,3,897,380
9760,16089,1768,143,937,1001,13,1768,1556
80407,129213,1768,2001,1338,1358,11,905,2116
90709,145242,1768,2265,802,812,4,904,727
24635,40550,1768,2296,630,647,7,1768,231
27474,45011,1768,2350,1032,1052,8,897,907
26800,44032,1768,595,730,745,6,882,1732
67134,108169,1768,595,1146,1201,6,897,1732
65811,106122,1768,99,1338,1351,5,886,2398
92090,147235,1768,331,1557,1609,4,897,331
49903,81080,1769,2277,702,723,12,916,2277
33568,55031,1769,2338,1431,1506,18,913,1421
95160,151810,1769,2350,1221,1239,8,910,871
70693,113831,1769,2346,740,810,13,913,1978
33290,54523,1769,1997,1131,1149,8,916,1232
33190,54373,1769,810,1545,1554,4,1769,802
78249,125891,1769,2268,927,947,13,1769,2119
5974,9727,1769,2337,1451,1532,23,1769,1507
62021,100159,1769,97,1539,1551,5,1769,2169
62488,100889,1769,2389,2118,2158,24,795,754
48629,78975,1769,492,810,823,5,910,1000
82371,132294,1769,2356,2049,2128,10,910,1308
90187,144372,1769,2334,2034,2104,14,1769,498
64902,104733,1769,2299,1817,1831,6,916,2180
89108,142760,1769,810,1045,1054,4,916,765
96304,153542,1769,2290,932,945,5,916,2290
72071,116115,1769,157,2228,2251,14,910,1724
74276,119711,1769,2301,1427,1444,7,795,1075
21552,35484,1769,492,1302,1315,5,910,1952
68520,110404,1769,514,1534,1542,3,916,1924
75800,122008,1769,2287,1813,1826,5,910,794
64338,103838,1769,156,1730,1816,25,913,50
84907,136334,1769,514,1618,1626,3,1769,1924
53925,87442,1769,2350,1433,1451,8,1769,2007
53486,86716,1769,2295,1541,1557,6,1769,2418
12954,21226,1769,2328,703,724,10,795,2328
51235,83188,1769,2315,940,1001,11,1769,1377
21672,35696,1769,2340,1028,1103,21,795,621
50817,82526,1769,2277,1502,1523,12,910,1572
90693,145204,1769,811,2346,2357,5,913,1984
14385,23551,1769,1997,917,935,8,910,515
27708,45397,1769,2306,1306,1325,9,1769,1184
12367,20345,1769,1997,1852,1910,8,913,495
21080,34711,1769,2264,853,900,3,910,675
81640,131177,1769,810,1400,1409,4,1769,1291
3155,4982,1769,1997,1849,1907,8,916,496
72709,117155,1772,2264,843,852,4,1882,709
28904,47338,1772,2300,806,821,7,1772,2206
2721,4275,1772,2329,1519,1537,9,1882,1122
31425,51583,1772,241,1817,1833,6,2457,2237
25521,41855,1772,2275,1807,1826,10,1772,1215
17892,29540,1772,2162,2152,2200,3,1772,1902
8864,14435,1772,2162,539,547,3,1882,1902
69537,111933,1772,2250,808,815,3,2457,328
32830,53852,1772,2326,1049,1108,9,1887,2326
69067,111186,1772,2250,659,706,3,2457,379
99140,157646,1772,2263,1639,1649,5,2457,1006
91510,146353,1772,241,2106,2122,6,1887,2198
25351,41623,1772,2259,1317,1326,4,2457,657
49834,80972,1772,2162,1828,1836,3,2457,2162
74528,120118,1772,635,1712,1719,3,1887,602
15747,25861,1772,2300,2304,2319,7,2457,2206
98981,157421,1772,2362,1313,1359,26,1882,104
67535,108841,1772,1993,715,738,12,1882,1993
67855,109363,1772,2389,1132,1213,26,1887,1707
80271,129035,1772,73,808,834,17,1887,1822
85004,136477,1772,492,1023,1038,6,1882,1951
6205,10046,1772,83,1342,1411,19,2457,1163
7528,12196,1772,2334,1355,1425,14,2457,581
66326,106907,1772,2280,1657,1720,14,1887,1566
46320,75320,1772,2253,1154,1203,4,2457,390
72878,117457,1772,2310,1739,1801,11,1887,2310
67096,108111,1772,2259,1913,1922,4,1882,830
19319,31746,1772,434,1054,1101,3,1882,748
22258,36662,1772,2250,1828,1835,3,1772,379
8710,14174,1772,2267,731,751,11,1887,181
4846,7796,1772,1998,1612,1630,10,2457,477
57410,92974,1772,2345,2208,2234,14,1882,2375
25187,41384,1772,2297,1903,1919,7,1772,2297
16204,26667,1774,2260,748,757,4,1883,2260
61443,99179,1774,2318,1840,1906,12,1774,1194
28008,45871,1774,492,1851,1906,6,1886,1872
94024,150107,1774,1997,1344,1403,9,1774,2008
9222,15079,1774,1998,1224,1242,10,1774,1998
85468,137197,1774,2263,831,841,5,1886,2263
40424,65994,1774,97,748,758,5,1774,2172
85203,136813,1774,2260,1125,1134,4,1886,518
14903,24450,1774,2281,624,648,15,1774,1818
82651,132791,1774,492,1842,1857,6,1886,289
77598,124841,1774,2412,1322,1341,11,1886,788
91225,145957,1774,2412,1748,1807,11,1774,1773
10301,17076,1774,2250,1903,1909,3,1883,328
99049,157538,1774,2412,1322,1341,11,1886,1786
93255,148853,1774,2272,1655,1709,7,1883,336
53314,86466,1774,2314,2004,2018,7,1886,2314
81857,131500,1774,635,1644,1651,3,1883,599
60749,98004,1774,156,1516,1600,25,1774,1153
75892,122154,1774,2250,1341,1347,3,1883,2250
16692,27423,1774,2322,1330,1354,12,1883,1090
26044,42807,1774,2287,911,923,5,1883,774
11058,18274,1774,2306,1755,1813,9,1886,2222
72355,116542,1774,308,2201,2213,5,1886,306
5336,8683,1774,2352,1957,2039,20,1883,1656
49797,80927,1774,157,1519,1543,15,1774,1752
70009,112698,1774,2300,1140,1154,6,1886,2206
55802,90504,1774,2325,1106,1125,10,1886,2413
80687,129642,1774,1998,1750,1808,10,1883,2031
94988,151495,1774,595,1049,1103,7,1886,1945
69061,111178,1774,595,1433,1447,7,1883,2195
30046,49251,1774,2280,1740,1803,14,1774,2280
39639,64644,1774,2283,1740,1804,15,1883,1823
92079,147212,1774,492,802,817,6,1774,479
28596,46882,1774,156,749,833,25,1886,1154
86780,139344,1774,594,748,759,6,1886,448
28249,46309,1774,2349,2158,2234,26,1774,1514
69149,111326,1774,2412,824,843,11,1886,1781
78488,126295,1774,2313,1341,1357,8,1774,2313
56783,92020,1774,2346,1055,1124,13,1886,2405
42920,69980,1775,815,558,653,42,1775,884
59152,95642,1787,2272,2042,2054,6,540,365
44461,72384,1787,2389,1739,1818,25,542,1719
33536,54983,1787,815,2341,2353,6,589,840
96121,153268,1787,2412,1602,1619,10,540,1785
39177,63908,1787,2264,1939,1946,3,1787,709
10051,16645,1787,331,1313,1321,3,619,829
71135,114545,1787,2260,1858,1905,3,540,2260
592,965,1787,2000,1351,1407,10,540,1214
29241,47911,1787,2290,926,936,4,540,2290
951,1558,1787,2281,822,844,14,589,1818
14981,24644,1787,84,1615,1641,16,540,1404
61057,98553,1787,156,1511,1553,24,592,156
23600,38933,1787,492,1307,1319,5,540,406
44695,72782,1787,2256,2204,2210,3,589,305
87257,140038,1787,2379,1059,1221,35,592,2378
10577,17469,1787,2396,2224,2304,30,1787,1976
4482,7096,1787,2266,1426,1438,5,589,499
17386,28680,1787,331,913,921,3,619,413
29165,47750,1787,2356,2229,2308,11,592,1271
17950,29617,1787,2297,1704,1716,5,589,2297
43110,70254,1787,2355,1228,1300,29,589,168
12632,20740,1787,1997,1211,1228,8,619,2150
72526,116845,1787,810,2033,2042,5,619,785
68574,110472,1787,2290,2235,2245,4,542,2410
88925,142480,1787,156,1809,1851,24,589,1154
61498,99277,1787,2267,1348,1406,11,1787,204
17907,29555,1787,94,1202,1211,3,1787,728
90224,144410,1787,2272,1529,1541,6,1787,1936
63525,102544,1787,2260,1331,1338,3,619,457
55035,89225,1787,2352,1403,1443,19,542,2125
85456,137183,1787,2350,1118,1136,9,592,2007
3701,5891,1787,2321,1200,1221,9,540,1145
23044,37995,1787,514,1042,1049,4,619,514
65744,106014,1787,2272,1831,1843,6,542,337
22652,37372,1787,2358,1305,1351,37,542,445
4582,7269,1787,2387,1557,1647,25,542,1315
87755,140763,1787,2350,2125,2143,9,592,2007
31793,52213,1787,2335,1501,1533,18,589,284
23057,38008,1787,2273,1543,1557,8,542,291
46961,76299,1787,2362,1933,2016,25,589,2078
74175,119531,1787,815,1252,1304,6,589,876
80086,128755,1787,815,1818,1830,6,542,925
96578,153991,1787,1995,916,932,9,540,911
36897,60320,1787,2266,1815,1827,5,619,792
96665,154128,1787,97,1602,1610,3,542,2173
7446,12036,1787,245,2219,2233,6,619,214
69735,112273,1787,308,1105,1115,3,592,308
11673,19296,1787,2270,2315,2336,15,589,206
78328,126038,1787,595,1440,1452,6,589,595
88480,141796,1787,2380,1844,1940,38,542,2380
80156,128850,1787,2273,1815,1829,8,589,1212
92420,147699,1787,2323,850,913,10,542,1175
94296,150512,1787,492,842,854,5,1787,411
95925,152964,1787,815,1131,1143,6,589,864
7904,12785,1787,2272,1732,1744,6,540,1931
62899,101544,1787,2373,2146,2229,36,1787,903
28740,47085,1787,1999,856,912,8,589,1999
23589,38917,1787,2305,1330,1346,8,619,2190
17303,28521,1787,2314,1201,1213,5,542,2205
21348,35152,1787,2267,1130,1148,11,542,1583
27222,44647,1787,2315,1449,1507,9,1787,1377
97218,154894,1787,2272,2200,2212,6,619,361
13954,22820,1787,1758,1214,1220,3,592,1758
67221,108327,1787,2280,1312,1333,13,1787,1546
52907,85790,1787,810,1246,1255,5,592,804
94743,151163,1787,244,1133,1145,6,540,1021
72748,117235,1787,815,733,745,6,540,2429
21821,35935,1787,2373,1658,1741,36,1787,2438
92316,147564,1787,2274,1422,1438,9,619,2139
60717,97948,1787,156,1832,1914,24,540,1153
18501,30451,1787,2412,1658,1715,10,1787,1784
61751,99714,1787,2329,2120,2135,8,619,1763
70535,113542,1787,2358,1805,1851,37,540,250
52378,84995,1787,1997,1535,1552,8,619,2008
56816,92060,1787,492,1201,1213,5,542,492
31701,52032,1787,2362,1350,1433,25,540,2074
93798,149746,1787,2373,839,922,36,540,2446
64946,104803,1787,815,1359,1411,6,542,815
55157,89427,1787,2346,1440,1507,12,589,2405
34271,56173,1787,241,819,832,5,542,1349
67248,108373,1787,2288,1007,1018,4,540,2211
87207,139956,1788,2262,1523,1532,4,547,490
58495,94731,1788,2319,1659,1721,11,574,1714
40431,66001,1788,2350,1920,1938,8,559,908
26173,43055,1788,83,1351,1417,17,1788,1813
68100,109713,1788,2301,810,823,5,559,730
47521,77229,1788,810,1328,1336,5,1788,1291
30960,50824,1788,1758,1626,1633,3,1788,841
68770,110782,1788,2297,2309,2321,5,547,2297
56521,91574,1788,2333,1753,1822,13,559,2333
66421,107088,1788,2306,1232,1248,7,611,1019
95756,152720,1788,1997,1658,1714,8,574,2147
65612,105794,1788,2262,2336,2345,4,547,414
52010,84389,1788,2262,1719,1728,4,574,487
28609,46895,1788,2382,1441,1523,27,547,1639
41704,67974,1788,595,1417,1429,5,1788,454
73786,118946,1788,2300,1207,1219,5,547,2220
24718,40687,1788,2296,1113,1125,5,559,219
59244,95787,1788,1998,1207,1222,9,1788,441
46460,75534,1788,2256,1544,1550,3,547,683
43153,70331,1788,2336,1955,2021,17,559,28
43278,70558,1788,2273,1244,1258,8,547,1205
8944,14568,1788,2265,945,952,4,611,2265
432,677,1788,851,1136,1150,8,611,838
83873,134652,1788,2307,1625,1642,8,574,1138
19434,31978,1788,2379,1138,1300,34,574,2379
39498,64420,1788,2412,2131,2148,10,611,1330
86428,138799,1788,99,1028,1036,3,547,99
62032,100171,1788,2356,545,623,11,547,1271
70254,113113,1788,2362,1630,1713,24,1788,2080
5242,8456,1788,2289,1610,1619,3,1788,739
81832,131473,1788,2267,1604,1621,10,559,236
90424,144767,1789,2325,813,830,8,613,1523
80137,128826,1789,2332,1028,1057,14,513,1634
77697,125001,1789,2275,1730,1747,9,508,2275
56099,90904,1789,2281,1437,1459,13,1471,1555
35656,58389,1789,2342,2028,2055,19,1475,1806
74287,119730,1789,2315,1332,1349,9,513,1377
15104,24839,1789,2259,1113,1120,3,519,1901
