INFO;root;TIME;MSG;INDIV;AV;TRIP;NODE;OTHER;NOW;NUM_PEOPLE
INFO;root;4:37:52.545292;AV_TRAVEL_LINK;-1;40;-1;1806;240.88;277;1
INFO;root;4:38:12.628252;AV_EMPTY;-1;40;-1;1806;0.33;278;-1
INFO;root;4:38:12.628252;AV_TRAVEL_LINK;-1;40;-1;53;223.14;278;1
INFO;root;4:38:40.525461;AV_EMPTY;-1;40;-1;53;0.46;278;-1
INFO;root;4:38:40.525461;AV_TRAVEL_LINK;-1;40;-1;1842;309.97;278;1
INFO;root;4:38:48.276720;AV_EMPTY;-1;40;-1;1842;0.13;278;-1
INFO;root;4:38:48.276720;AV_TRAVEL_LINK;-1;40;-1;1165;86.13;278;1
INFO;root;4:39:17.490990;AV_EMPTY;-1;40;-1;1165;0.49;279;-1
INFO;root;4:39:17.490990;AV_TRAVEL_LINK;-1;40;-1;1166;324.60;279;1
INFO;root;4:39:32.592810;AV_EMPTY;-1;40;-1;1166;0.25;279;-1
INFO;root;4:39:32.592810;AV_TRAVEL_LINK;-1;40;-1;1163;167.80;279;1
INFO;root;4:39:32.592810;AV_PICKUP_INDIV;36357;40;59433;1163;-1.00;279;-1
INFO;root;4:39:32.592810;INDIV_WAIT;36357;40;59433;1163;4.54;279;-1
INFO;root;4:39:47.694630;AV_TRAVEL_LINK;-1;40;-1;1166;167.80;279;1
INFO;root;4:40:16.908900;AV_TRAVEL_LINK;-1;40;-1;1165;324.60;280;1
INFO;root;4:40:36.221820;AV_TRAVEL_LINK;-1;40;-1;1841;214.59;280;1
INFO;root;4:40:53.268181;AV_TRAVEL_LINK;-1;40;-1;1840;189.40;280;1
INFO;root;4:41:01.016065;AV_TRAVEL_LINK;-1;40;-1;1812;86.09;281;1
INFO;root;4:41:06.737986;AV_TRAVEL_LINK;-1;40;-1;1839;63.58;281;1
INFO;root;4:41:42.084676;AV_TRAVEL_LINK;-1;40;-1;1838;392.74;281;1
INFO;root;4:42:14.925675;AV_TRAVEL_LINK;-1;40;-1;1837;364.90;282;1
INFO;root;4:42:28.630786;AV_TRAVEL_LINK;-1;40;-1;1836;152.28;282;1
INFO;root;4:42:41.152576;AV_TRAVEL_LINK;-1;40;-1;1835;139.13;282;1
INFO;root;4:42:47.849035;AV_TRAVEL_LINK;-1;40;-1;1813;74.41;282;1
INFO;root;4:43:02.293405;AV_TRAVEL_LINK;-1;40;-1;1834;160.49;283;1
INFO;root;4:43:38.020164;AV_TRAVEL_LINK;-1;40;-1;1814;396.96;283;1
INFO;root;4:44:03.449935;AV_TRAVEL_LINK;-1;40;-1;1833;282.55;284;1
INFO;root;4:44:17.577506;AV_TRAVEL_LINK;-1;40;-1;1832;156.97;284;1
INFO;root;4:44:27.341246;AV_TRAVEL_LINK;-1;40;-1;1816;108.49;284;1
INFO;root;4:44:35.428178;AV_TRAVEL_LINK;-1;40;-1;1831;89.85;284;1
INFO;root;4:44:52.136588;AV_TRAVEL_LINK;-1;40;-1;1817;185.65;284;1
INFO;root;4:45:19.367978;AV_TRAVEL_LINK;-1;40;-1;1815;302.57;285;1
INFO;root;4:45:37.668398;AV_TRAVEL_LINK;-1;40;-1;976;203.34;285;1
INFO;root;4:46:22.321088;AV_TRAVEL_LINK;-1;40;-1;82;496.14;286;1
INFO;root;4:46:40.726808;AV_TRAVEL_LINK;-1;40;-1;89;204.51;286;1
INFO;root;4:46:53.880758;AV_TRAVEL_LINK;-1;40;-1;93;146.16;286;1
INFO;root;4:47:01.806904;AV_TRAVEL_LINK;-1;40;-1;102;88.07;287;1
INFO;root;4:47:20.465614;AV_TRAVEL_LINK;-1;40;-1;77;207.32;287;1
